lapTime,angle,trackPos,speed,track,steer,accel,brake
2.27,0.0259206,0.31319,51.1092,"[5.15295, 5.39142, 7.11352, 10.4298, 26.4746, 57.0757, 200.0, 107.922, 63.6262, 57.7409, 52.8668, 39.62, 30.3318, 24.7239, 21.0009, 14.9802, 12.1169, 10.0925, 9.85181]",0.10560928565699311,1,0
2.336,0.0265824,0.311369,52.6162,"[5.16671, 5.40693, 7.13792, 10.4757, 25.385, 50.2462, 200.0, 122.814, 68.0186, 61.2305, 55.6896, 40.989, 30.9826, 25.0565, 21.1686, 14.9558, 12.0955, 10.0772, 9.83831]",0.1081022485372253,1,0
2.402,0.0268838,0.309416,54.1556,"[5.18141, 5.42285, 7.16112, 10.511, 24.3095, 44.797, 200.0, 144.853, 73.6987, 65.6772, 59.2467, 42.6757, 31.7856, 25.4779, 21.3951, 14.9563, 12.0758, 10.0616, 9.82372]",0.1113531607773716,1,0
2.468,0.0266706,0.307334,55.7753,"[5.19699, 5.43887, 7.1819, 10.5082, 23.2334, 40.2704, 155.431, 180.807, 81.3161, 71.524, 63.854, 44.7918, 32.7871, 26.0133, 21.696, 14.9888, 12.0589, 10.0461, 9.80805]",0.11288988977280842,1,0
2.534,0.0265757,0.305173,57.3677,"[5.2132, 5.45575, 7.20443, 10.4774, 22.2256, 36.6075, 106.017, 200.0, 91.3593, 79.0241, 69.6424, 47.3282, 33.964, 26.6434, 22.0571, 15.0478, 12.0404, 10.0297, 9.79182]",0.11197603475679273,1,0
2.6,0.0267407,0.302847,58.983,"[5.23067, 5.47436, 7.23066, 10.4222, 21.2856, 33.5884, 81.0526, 200.0, 104.961, 88.8173, 76.9983, 50.3638, 35.3345, 27.3741, 22.4806, 15.1334, 12.0233, 10.0116, 9.77441]",0.11163097063381015,1,0
2.666,0.0266482,0.300387,60.6366,"[5.24912, 5.4936, 7.25432, 10.332, 20.355, 30.9323, 65.4308, 200.0, 125.132, 102.626, 87.0033, 54.1943, 37.01, 28.2633, 23.0021, 15.2593, 12.0298, 9.99294, 9.75592]",0.11253508760211495,1,0
2.732,0.0267774,0.297745,62.3888,"[5.26896, 5.51465, 7.26085, 10.2166, 19.4686, 28.6399, 54.9391, 200.0, 156.539, 122.562, 100.73, 58.9424, 38.9967, 29.3036, 23.6138, 15.4215, 12.0595, 9.97244, 9.73614]",0.11221643263503499,1,0
2.798,0.0271012,0.294895,64.0734,"[5.29039, 5.53769, 7.24517, 10.075, 18.6139, 26.6172, 47.3254, 200.0, 200.0, 153.724, 120.637, 64.9546, 41.3764, 30.5274, 24.3325, 15.6254, 12.1156, 9.94995, 9.71483]",0.11296541719445911,1,0
2.864,0.0273897,0.291823,65.8656,"[5.31349, 5.56103, 7.20483, 9.90326, 17.7694, 24.7745, 41.4173, 129.181, 200.0, 200.0, 152.424, 72.8813, 44.3002, 31.9961, 25.1912, 15.8814, 12.2032, 9.93055, 9.69185]",0.11465394831165368,1,0
2.93,0.0276915,0.288528,67.6302,"[5.33818, 5.56902, 7.13926, 9.7018, 16.934, 23.0805, 36.6695, 90.8491, 200.0, 200.0, 200.0, 83.6667, 47.9272, 33.7622, 26.2141, 16.1961, 12.3257, 9.93309, 9.66721]",0.11618503434411395,1,0
2.996,0.0103645,0.286291,69.3954,"[5.3531, 5.55738, 7.04929, 9.47308, 16.1102, 21.5151, 32.7526, 69.6744, 200.0, 200.0, 200.0, 98.97, 52.4743, 35.8876, 27.427, 16.5749, 12.4856, 9.96037, 9.6477]",0.11779077319886788,1,0
3.062,0.000249811,0.285952,71.2083,"[5.35536, 5.54465, 6.9924, 9.34012, 15.6688, 20.7108, 30.8841, 61.6218, 200.0, 200.0, 200.0, 110.345, 55.4627, 37.2293, 28.1797, 16.8089, 12.5875, 9.98419, 9.64464]",0.035172292230275216,1,0
3.128,-4.92798e-05,0.285971,73.1664,"[5.35522, 5.54406, 6.99045, 9.33588, 15.6555, 20.6872, 30.8309, 61.4096, 200.0, 200.0, 200.0, 110.724, 55.5576, 37.2714, 28.2033, 16.8163, 12.5909, 9.98514, 9.64478]",-0.013104840335338194,1,0
3.194,0.00310308,0.285623,75.0854,"[5.35785, 5.55147, 7.01244, 9.38271, 15.8, 20.9437, 31.4074, 63.7351, 200.0, 200.0, 200.0, 106.843, 54.567, 36.8282, 27.9536, 16.7365, 12.5543, 9.97407, 9.64222]",-0.014533843712937384,1,0
3.26,0.00499437,0.284988,76.917,"[5.36265, 5.55927, 7.02991, 9.41667, 15.8975, 21.1132, 31.7825, 65.2547, 200.0, 200.0, 200.0, 104.607, 53.9716, 36.5552, 27.7968, 16.6835, 12.5284, 9.96417, 9.63753]",0.0005349656242869798,1,0
3.326,0.00477795,0.284319,78.9694,"[5.36767, 5.56414, 7.0352, 9.42254, 15.9028, 21.1156, 31.7721, 65.1448, 200.0, 200.0, 200.0, 104.797, 54.0079, 36.5651, 27.7986, 16.6799, 12.5241, 9.95955, 9.6325]",0.009596960193894506,1,0
3.392,0.00409628,0.283713,80.9402,"[5.3722, 5.56782, 7.03709, 9.42125, 15.886, 21.0788, 31.6731, 64.6668, 200.0, 200.0, 200.0, 105.527, 54.1862, 36.6393, 27.8369, 16.6882, 12.5253, 9.95664, 9.62793]",0.00859708081037614,1,0
3.458,0.00212581,0.283344,82.8583,"[5.37493, 5.56771, 7.02901, 9.39944, 15.8076, 20.9332, 31.3307, 63.2062, 200.0, 200.0, 200.0, 107.816, 54.7685, 36.8958, 27.9785, 16.7301, 12.5423, 9.95897, 9.6251]",0.018411510514421303,1,0
3.524,0.00166738,0.283146,84.9315,"[5.37641, 5.56856, 7.02824, 9.39586, 15.7919, 20.9029, 31.2571, 62.8859, 200.0, 200.0, 200.0, 108.354, 54.901, 36.9528, 28.0092, 16.7384, 12.5452, 9.95865, 9.62361]",0.002749458478707988,1,0
3.59,0.00240119,0.282851,86.887,"[5.37864, 5.57196, 7.03549, 9.40963, 15.8305, 20.9694, 31.402, 63.4545, 200.0, 200.0, 200.0, 107.444, 54.6631, 36.8441, 27.9467, 16.7171, 12.5346, 9.95441, 9.62141]",-0.0008887115493726519,1,0
3.656,0.00269632,0.282484,89.0001,"[5.38139, 5.57525, 7.04083, 9.41843, 15.8516, 21.0034, 31.4714, 63.7079, 200.0, 200.0, 200.0, 107.062, 54.5574, 36.7934, 27.9163, 16.7053, 12.5279, 9.95079, 9.61867]",0.004965512890140149,1,0
3.722,0.00219473,0.28212,90.9757,"[5.38411, 5.57732, 7.04143, 9.41643, 15.8376, 20.9744, 31.3967, 63.3654, 200.0, 200.0, 200.0, 107.63, 54.6951, 36.8512, 27.9466, 16.7125, 12.5296, 9.94928, 9.61592]",0.007332432807875546,1,0
