lapTime,angle,trackPos,speed,track,steer,accel,brake
20.666,0.00828421,0.190873,155.268,"[6.06865, 6.28967, 7.89433, 10.3951, 16.4264, 20.4295, 26.6056, 36.3963, 48.0029, 51.5122, 55.2683, 74.2566, 127.369, 104.375, 32.4317, 16.1668, 11.7682, 9.24088, 8.93187]",-0.05060583614366519,0.6,0
20.732,0.00867462,0.191414,155.404,"[6.06462, 6.28613, 7.89161, 10.3937, 16.4309, 20.4396, 26.6261, 36.435, 48.0623, 51.577, 55.3388, 75.5019, 122.446, 98.928, 32.3894, 16.1643, 11.7695, 9.24409, 8.93596]",-0.04997974057777554,0.6,0
20.798,0.00833064,0.191947,155.581,"[6.06059, 6.2814, 7.88427, 10.3824, 16.4083, 20.4087, 26.5821, 36.3713, 47.9792, 51.4894, 55.2465, 76.874, 117.687, 93.7987, 32.4644, 16.181, 11.7785, 9.2491, 8.93994]",-0.04895342695112549,0.6,0
20.864,0.0077914,0.192509,155.75,"[6.05637, 6.27615, 7.8754, 10.3679, 16.3778, 20.3661, 26.5201, 36.2796, 47.8576, 51.3602, 55.1751, 78.7982, 112.991, 88.8182, 32.5728, 16.2032, 11.7898, 9.25482, 8.94411]",-0.05026154929762042,0.6,0
20.93,0.00778973,0.193148,155.892,"[6.05157, 6.27118, 7.8692, 10.3599, 16.3658, 20.3521, 26.5035, 36.2606, 47.8378, 51.3655, 55.418, 123.897, 108.212, 83.6969, 32.5973, 16.2124, 11.7962, 9.2598, 8.94888]",-0.05220280352787777,0.6,0
20.996,0.0084933,0.19376,156.102,"[6.04701, 6.26761, 7.8678, 10.3619, 16.3807, 20.3781, 26.5496, 36.3409, 47.9662, 51.7052, 56.0949, 119.065, 103.324, 78.346, 32.5063, 16.2026, 11.795, 9.26277, 8.95355]",-0.05246371930297704,0.65,0
21.062,0.00866467,0.194291,156.286,"[6.04305, 6.26378, 7.86376, 10.3577, 16.3772, 20.3762, 26.5512, 36.3494, 48.1455, 52.1703, 56.9482, 114.318, 98.5913, 73.4037, 32.4984, 16.2057, 11.7985, 9.26648, 8.95753]",-0.05046898643675389,0.6,0
21.128,0.00823015,0.194804,156.463,"[6.03917, 6.25906, 7.85603, 10.3453, 16.3515, 20.3405, 26.4995, 36.2735, 48.4141, 52.7614, 57.9856, 109.676, 94.0426, 69.0408, 32.5881, 16.2245, 11.8082, 9.27156, 8.96135]",-0.050135898784800764,0.6,0
21.194,0.0087359,0.195321,156.577,"[6.03532, 6.25591, 7.85428, 10.3458, 16.3607, 20.3576, 26.5307, 36.329, 49.1703, 53.9629, 59.8109, 104.903, 89.3698, 64.5192, 32.5256, 16.2185, 11.8081, 9.27429, 8.96526]",-0.05172421890224649,0.6,0
21.26,0.00906843,0.195748,156.755,"[6.03214, 6.25314, 7.85226, 10.345, 16.3651, 20.3669, 26.549, 36.3705, 50.2423, 55.5892, 62.7092, 100.18, 84.8137, 60.5226, 32.488, 16.2158, 11.8089, 9.27676, 8.96849]",-0.05032116665287206,0.6,0
21.326,0.00877059,0.196153,156.916,"[6.02908, 6.24948, 7.84646, 10.3359, 16.3466, 20.3414, 26.5123, 36.457, 51.5662, 57.5924, 105.662, 95.585, 80.4765, 57.3111, 32.5493, 16.2295, 11.8161, 9.28067, 8.97151]",-0.04943349078834518,0.6,0
21.392,0.00820082,0.196611,157.064,"[6.02562, 6.24498, 7.83841, 10.3223, 16.317, 20.2994, 26.4504, 36.7007, 53.315, 103.346, 101.044, 91.0695, 76.2929, 54.5732, 32.5331, 16.2511, 11.8267, 9.28566, 8.9749]",-0.05054354495335492,0.6,0
21.458,0.00839454,0.197133,157.211,"[6.02171, 6.24124, 7.83459, 10.3184, 16.3144, 20.2987, 26.4538, 37.3129, 100.847, 98.6226, 96.3351, 86.4836, 72.0772, 51.809, 32.2406, 16.2535, 11.8299, 9.28925, 8.97884]",-0.05254037919186418,0.6,0
21.524,0.00908893,0.197611,157.391,"[6.01816, 6.23871, 7.83439, 10.3221, 16.3313, 20.3273, 26.5577, 38.3386, 96.0543, 93.8451, 91.5783, 81.8782, 67.8976, 49.1365, 31.7534, 16.2419, 11.8274, 9.29119, 8.98248]",-0.05213254928034899,0.6,0
21.59,0.00959009,0.197961,157.542,"[6.01556, 6.23682, 7.83421, 10.3246, 16.3433, 20.3476, 26.8184, 39.7412, 91.2951, 89.1093, 86.8722, 77.3659, 63.8903, 46.7227, 31.1869, 16.2337, 11.8256, 9.29266, 8.98514]",-0.05011343726167751,0.6,0
21.656,0.00916255,0.198254,157.677,"[6.01334, 6.23384, 7.82866, 10.315, 16.3221, 20.3449, 27.1854, 41.4306, 86.6653, 84.5135, 82.3171, 73.0558, 60.174, 44.6404, 30.6335, 16.2491, 11.833, 9.29602, 8.98732]",-0.04865819543607892,0.6,0
21.722,0.0089922,0.198592,157.837,"[6.01079, 6.23093, 7.82431, 10.3084, 16.3118, 20.483, 27.8047, 90.1012, 82.0254, 79.915, 77.7673, 68.7863, 56.5499, 42.5526, 29.9668, 16.2585, 11.8383, 9.29907, 8.98982]",-0.05013629752346902,0.6,0
21.788,0.0088914,0.198948,158.008,"[6.00812, 6.228, 7.82019, 10.3026, 16.3794, 20.7777, 28.7043, 85.3483, 77.4056, 75.3449, 73.2544, 64.5921, 53.05, 40.4933, 29.2204, 16.2402, 11.8429, 9.30211, 8.99249]",-0.05081373841458306,0.6,0
21.854,0.00889087,0.199296,158.18,"[6.00551, 6.22528, 7.81685, 10.2983, 16.571, 21.2549, 29.9481, 80.5872, 72.809, 70.8066, 68.7822, 60.4764, 49.6683, 38.4498, 28.4016, 16.1481, 11.8464, 9.30481, 8.9951]",-0.05127699477985631,0.6,0
21.92,0.00871819,0.199725,158.31,"[6.00229, 6.22168, 7.8116, 10.3196, 16.8872, 21.9198, 31.5731, 75.8552, 68.2758, 66.3408, 64.3919, 56.4799, 46.4358, 36.4517, 27.5438, 15.9936, 11.8367, 9.30858, 8.99831]",-0.051417881822253084,0.6,0
21.986,0.0090239,0.200177,158.45,"[5.99892, 6.21867, 7.82498, 10.4226, 17.3741, 22.8569, 79.9846, 71.0887, 63.7408, 61.8819, 60.0172, 52.5324, 43.2696, 34.418, 26.6001, 15.7645, 11.7716, 9.31131, 9.00169]",-0.05213913933371522,0.6,0
22.052,0.0100611,0.200547,158.619,"[5.9962, 6.22451, 7.89414, 10.6065, 18.0302, 24.0714, 75.0579, 66.353, 59.2727, 57.499, 55.7273, 48.7008, 40.2257, 32.4072, 25.6193, 15.4766, 11.6562, 9.29714, 9.00455]",-0.0513468341806628,0.6,0
22.118,0.0226958,0.198066,157.958,"[6.01605, 6.26639, 8.00589, 10.8401, 18.7597, 25.7865, 70.3277, 61.8588, 55.08, 53.3991, 51.7276, 45.1774, 37.4679, 30.5648, 24.7118, 15.1777, 11.5135, 9.24861, 8.98781]",-0.04819332404116475,0,0.03
22.184,0.0308166,0.191513,157.001,"[6.06653, 6.33285, 8.12958, 11.0638, 19.3786, 74.1949, 66.0449, 57.8483, 51.3909, 49.8055, 48.2356, 42.1523, 35.1447, 29.014, 23.9014, 14.9302, 11.3768, 9.18015, 8.94059]",-0.006983424851503994,0,0.06
22.25,0.0300798,0.182669,155.82,"[6.13276, 6.4007, 8.21311, 11.1722, 19.7473, 70.5722, 62.5977, 54.685, 48.5373, 47.0408, 45.5642, 39.8942, 33.4682, 27.9325, 23.3554, 14.834, 11.299, 9.1136, 8.87403]",0.02148708438570758,0,0.09
22.316,0.0235747,0.173345,154.319,"[6.20163, 6.46123, 8.25906, 11.189, 20.4906, 67.4579, 59.6651, 52.0264, 46.1649, 44.7486, 43.3554, 38.0454, 32.1039, 27.0412, 22.8759, 14.8468, 11.268, 9.05584, 8.80254]",0.022679377144305568,0,0.12
22.382,0.018576,0.164769,152.538,"[6.26531, 6.51878, 8.3083, 11.221, 23.1278, 64.198, 56.5903, 49.2293, 43.6541, 42.3173, 41.0064, 36.0477, 30.5686, 25.9489, 22.1672, 14.813, 11.2306, 9.00069, 8.73728]",0.00570260073816517,0,0.15
22.448,0.0179694,0.156997,150.586,"[6.32354, 6.57829, 8.38119, 11.3629, 68.1152, 60.5555, 53.1501, 46.0904, 40.8221, 39.5697, 38.3457, 33.754, 28.7484, 24.5746, 21.1772, 14.5493, 11.1612, 8.94198, 8.67888]",-0.006778355542502938,0,0.18
22.514,0.0195725,0.149608,148.35,"[6.37917, 6.63902, 8.47042, 11.8388, 64.1743, 56.7387, 49.5585, 42.8242, 37.8782, 36.7131, 35.5785, 31.3576, 26.8172, 23.0717, 20.0393, 14.1123, 11.0405, 8.88134, 8.62371]",-0.005600423312093691,0,0.21
22.58,0.0203006,0.142403,145.877,"[6.43331, 6.69668, 8.69037, 12.723, 60.3118, 53.0173, 46.0773, 39.6764, 35.0501, 33.97, 32.9218, 29.0531, 24.9422, 21.5826, 18.8752, 13.5778, 10.8101, 8.82409, 8.56979]",0.002458002473318323,0,0.24
22.646,0.0244876,0.135387,143.106,"[6.48678, 6.79631, 9.10742, 14.1357, 56.6381, 49.4947, 42.7997, 36.7273, 32.4064, 31.4062, 30.4386, 26.8934, 23.1673, 20.147, 17.7228, 12.9785, 10.4887, 8.72884, 8.51763]",0.007657616754622343,0,0.27
22.712,0.0636098,0.119799,140.025,"[6.61657, 7.01776, 9.71709, 16.2956, 53.252, 46.2587, 39.7998, 34.0357, 29.9946, 29.0665, 28.1713, 24.9128, 21.5213, 18.7919, 16.6093, 12.3409, 10.0981, 8.54479, 8.41339]",0.0237916516891368,0,0.30000000000000004
22.778,0.0858136,0.0929204,136.742,"[6.8315, 7.29854, 10.3254, 18.634, 51.1747, 44.253, 37.9194, 32.3259, 28.4423, 27.5551, 26.7009, 23.6056, 20.4056, 17.8443, 15.803, 11.821, 9.733, 8.30957, 8.22349]",0.15455668198172354,0,0.33000000000000007
22.844,0.0856152,0.0595342,133.057,"[7.08292, 7.56898, 10.735, 19.7939, 50.866, 43.8835, 37.5002, 31.8732, 27.9764, 27.0878, 26.2329, 23.1409, 19.9559, 17.4168, 15.4004, 11.4866, 9.44477, 8.05645, 7.97227]",0.23598501249019543,0,0.3600000000000001
22.91,0.0702564,0.0218897,129.003,"[7.35651, 7.8253, 10.9774, 19.648, 51.7819, 44.643, 38.0828, 32.2742, 28.241, 27.3205, 26.435, 23.2329, 19.9401, 17.3236, 15.2542, 11.2668, 9.20249, 7.79035, 7.68097]",0.24870796567600684,0,0.3900000000000001
22.976,0.0526893,-0.0186437,124.565,"[7.65199, 8.09671, 11.2162, 19.4416, 52.8906, 45.5799, 38.8196, 32.8, 28.605, 27.6464, 26.724, 23.3884, 19.9633, 17.2512, 15.116, 11.0368, 8.94475, 7.50569, 7.36928]",0.21487718687681398,0,0.42000000000000015
23.042,0.0344675,-0.0617661,119.607,"[7.9687, 8.3857, 11.4692, 19.3023, 54.0717, 46.5839, 39.6133, 33.3675, 28.9964, 27.9961, 27.0332, 23.5504, 19.9792, 17.1622, 14.956, 10.7819, 8.66454, 7.20255, 7.0405]",0.17517273086102497,0,0.4500000000000002
23.108,0.00445378,-0.104893,117.73,"[8.28679, 8.6404, 11.5578, 18.4754, 56.3539, 48.6462, 41.3868, 34.8025, 30.1475, 29.0772, 28.0453, 24.3026, 20.4565, 17.428, 15.0678, 10.6549, 8.44944, 6.91816, 6.71336]",0.1344199000203908,0.6,0
23.174,-0.0241206,-0.145451,116.84,"[8.59379, 8.88226, 11.6419, 17.8719, 58.6078, 50.7119, 43.1932, 36.291, 31.3592, 30.2193, 29.1183, 25.1107, 20.9781, 17.7262, 15.2029, 10.5408, 8.24788, 6.65314, 6.4108]",0.0561340220488755,0.6,0
23.24,-0.0235946,-0.183912,116.505,"[8.88223, 9.18339, 12.0652, 18.7048, 58.2402, 50.2569, 42.6559, 35.686, 30.7176, 29.5715, 28.4655, 24.4508, 20.3343, 17.1174, 14.6376, 10.098, 7.88542, 6.35397, 6.12222]",-0.018597854406842355,0.6,0
23.306,0.00264144,-0.21999,116.609,"[9.14996, 9.54083, 12.8289, 21.2093, 55.4825, 47.5028, 39.9854, 33.1875, 28.4153, 27.3247, 26.2762, 22.5035, 18.691, 15.7485, 13.4978, 9.39872, 7.40253, 6.03386, 5.85009]",-0.0015391444055157244,0.6,0
23.372,0.0364008,-0.253789,116.809,"[9.41077, 9.92232, 13.7727, 26.1747, 52.0077, 44.0944, 36.7526, 30.2421, 25.764, 24.7526, 23.7846, 20.3377, 16.9088, 14.2934, 12.305, 8.6893, 6.92377, 5.72935, 5.59998]",0.09640396465761257,0.6,0
23.438,0.0679263,-0.285618,116.834,"[9.66854, 10.3033, 14.7811, 74.195, 48.7354, 40.9196, 33.7844, 27.5845, 23.406, 22.4729, 21.5836, 18.4458, 15.3656, 13.0373, 11.2741, 8.06746, 6.49726, 5.45182, 5.36927]",0.21738294504998162,0.6,0
23.504,0.0859878,-0.317104,116.804,"[9.92185, 10.6408, 15.604, 72.316, 46.6905, 38.9147, 31.8909, 25.8714, 21.8711, 20.9848, 20.1426, 17.1901, 14.3194, 12.1645, 10.5389, 7.58857, 6.14515, 5.1957, 5.13927]",0.33046332821884594,0.6,0
23.57,0.0898175,-0.348212,116.677,"[10.1605, 10.9141, 16.1217, 72.1276, 45.945, 38.1167, 31.0681, 25.0606, 21.096, 20.2215, 19.392, 16.4966, 13.7018, 11.6178, 10.0536, 7.23044, 5.85587, 4.9562, 4.90675]",0.40054926831192755,0.6,0
23.636,0.0769598,-0.378754,116.43,"[10.3774, 11.1013, 16.2119, 74.3591, 46.7646, 38.7651, 31.5143, 25.2997, 21.1881, 20.2812, 19.4214, 16.4255, 13.5485, 11.4187, 9.83164, 6.99758, 5.63175, 4.73438, 4.67221]",0.42518278202310733,0.6,0
23.702,0.0595945,-0.407858,116.165,"[10.5815, 11.2558, 16.1747, 78.0521, 48.0635, 39.8708, 32.374, 25.8874, 21.569, 20.6149, 19.71, 16.5594, 13.5458, 11.3312, 9.69423, 6.80776, 5.43398, 4.52718, 4.44844]",0.3964722517872568,0.6,0
23.768,0.0409927,-0.435453,115.865,"[10.7768, 11.3943, 16.0992, 83.2609, 49.5431, 41.1633, 33.4161, 26.6381, 22.0883, 21.0801, 20.1232, 16.7907, 13.6128, 11.294, 9.59456, 6.63871, 5.25149, 4.33262, 4.23744]",0.35283838512178667,0.6,0
23.834,0.0236052,-0.460459,115.51,"[10.9571, 11.5197, 16.0295, 90.1247, 50.9737, 42.4319, 34.4591, 27.4079, 22.6327, 21.5708, 20.5621, 17.0458, 13.6997, 11.2738, 9.51059, 6.4853, 5.0855, 4.1568, 4.04762]",0.3046650167136542,0.6,0
23.9,0.00965691,-0.483279,115.224,"[11.1252, 11.6439, 16.0138, 34.1611, 52.1157, 43.4432, 35.2865, 28.0088, 23.0439, 21.9364, 20.8837, 17.2111, 13.7233, 11.2102, 9.3978, 6.32692, 4.92459, 3.99435, 3.87557]",0.2593212852534512,0.6,0
23.966,0.00293934,-0.503903,115.028,"[11.2793, 11.7803, 16.1218, 32.4922, 52.5671, 43.8034, 35.5291, 28.1165, 23.0461, 21.9143, 20.8387, 17.0901, 13.5442, 11.0056, 9.18719, 6.1358, 4.75559, 3.84155, 3.72074]",0.2240504992298691,0.6,0
24.032,0.00420356,-0.521697,114.837,"[11.4128, 11.9259, 16.3589, 110.665, 52.2407, 43.4211, 35.0985, 27.6529, 22.5754, 21.4451, 20.3721, 16.6453, 13.1429, 10.6523, 8.87766, 5.91678, 4.58358, 3.70285, 3.5873]",0.210917409808554,0.6,0
24.098,0.00538826,-0.537769,114.688,"[11.5335, 12.0577, 16.5755, 114.223, 52.0211, 43.067, 34.6997, 27.2239, 22.1404, 21.0117, 19.9415, 16.2361, 12.7753, 10.33, 8.59625, 5.71857, 4.42818, 3.5776, 3.46679]",0.22205914705166646,0.6,0
24.164,0.00580704,-0.552385,114.669,"[11.6431, 12.175, 16.7594, 117.522, 52.051, 42.8068, 34.3925, 26.8798, 21.7826, 20.6532, 19.5834, 15.8899, 12.4597, 10.0504, 8.35018, 5.54272, 4.28906, 3.46431, 3.35717]",0.23225896427328563,0.6,0
24.23,0.00805902,-0.565258,114.625,"[11.7399, 12.2864, 16.9635, 120.081, 52.0514, 42.3858, 33.9442, 26.4226, 21.3378, 20.2143, 19.1515, 15.4942, 12.118, 9.7598, 8.10216, 5.37513, 4.16051, 3.36296, 3.26067]",0.239438382414646,0.6,0
24.296,0.00606513,-0.576258,114.517,"[11.8222, 12.365, 17.0519, 123.203, 52.9148, 42.4178, 33.9206, 26.3398, 21.2136, 20.0816, 19.0112, 15.3332, 11.9502, 9.59838, 7.95205, 5.25761, 4.06304, 3.27963, 3.17812]",0.25175585738952727,0.6,0
24.362,-0.0019021,-0.585666,114.379,"[11.8925, 12.406, 16.9897, 127.039, 55.3018, 43.1104, 34.4884, 26.7755, 21.5295, 20.3678, 19.2684, 15.486, 12.0086, 9.59963, 7.92171, 5.19699, 3.99876, 3.21339, 3.10751]",0.2498091083998977,0.6,0
24.428,-0.0120586,-0.593802,114.268,"[11.9546, 12.4291, 16.8697, 33.6056, 59.2604, 44.4237, 35.3012, 27.4352, 22.0417, 20.8421, 19.7051, 15.7835, 12.1725, 9.67785, 7.94869, 5.16539, 3.95293, 3.15879, 3.0467]",0.22821182765489853,0.6,0
24.494,-0.0211798,-0.600721,114.211,"[12.0087, 12.4479, 16.7626, 31.2074, 64.8922, 46.2416, 36.0527, 28.0541, 22.5291, 21.2952, 20.1241, 16.0736, 12.3365, 9.7597, 7.98134, 5.14152, 3.91524, 3.1128, 2.99523]",0.19913708406464398,0.6,0
24.56,-0.0216627,-0.606228,114.149,"[12.0502, 12.4892, 16.8162, 31.3702, 70.2112, 47.4136, 35.9988, 27.9746, 22.4325, 21.1953, 20.0213, 15.9645, 12.2297, 9.66131, 7.89297, 5.07685, 3.86363, 3.07036, 2.95396]",0.17287100272604994,0.6,0
24.626,-0.0188444,-0.610766,114.192,"[12.0834, 12.5356, 16.9262, 32.3658, 76.7049, 48.5623, 35.7264, 27.6332, 22.1191, 20.8907, 19.7262, 15.7111, 12.0282, 9.50274, 7.76634, 5.00234, 3.81109, 3.03268, 2.91975]",0.17353668428566854,0.6,0
24.692,-0.0154366,-0.614585,114.22,"[12.1112, 12.5789, 17.0414, 33.0545, 85.2674, 50.2471, 35.5831, 27.2577, 21.7814, 20.5644, 19.4118, 15.4474, 11.8243, 9.34608, 7.64371, 4.93332, 3.76391, 3.00018, 2.89094]",0.18432281180798574,0.6,0
24.758,-0.0165517,-0.617796,114.231,"[12.1355, 12.5997, 17.0554, 32.3201, 92.3485, 54.2473, 36.2899, 27.2803, 21.783, 20.5611, 19.4037, 15.4238, 11.7898, 9.30778, 7.60558, 4.90103, 3.73639, 2.97613, 2.86691]",0.19669777610935624,0.6,0
24.824,-0.0198838,-0.620252,114.231,"[12.1549, 12.6059, 17.0145, 31.2091, 97.9945, 61.6653, 37.9024, 27.5101, 21.9635, 20.7286, 19.5584, 15.5299, 11.8487, 9.33655, 7.61656, 4.8921, 3.72277, 2.95974, 2.84865]",0.19443270256852102,0.6,0
24.89,-0.0236747,-0.621981,114.225,"[12.1691, 12.6048, 16.9565, 30.1226, 102.619, 75.3371, 40.6223, 27.9508, 22.1979, 20.9486, 19.7638, 15.6793, 11.9417, 9.39161, 7.64828, 4.89512, 3.71754, 2.9494, 2.83591]",0.1848086988509916,0.6,0
24.956,-0.0264007,-0.623001,114.224,"[12.1777, 12.6024, 16.9128, 29.2084, 106.307, 85.354, 44.8165, 28.7216, 22.3738, 21.1142, 19.9191, 15.7941, 12.0147, 9.43643, 7.67543, 4.90014, 3.71595, 2.94372, 2.82844]",0.17343348937565112,0.6,0
25.022,-0.026189,-0.623434,114.243,"[12.1809, 12.6066, 16.9221, 28.562, 108.981, 90.6605, 50.867, 29.7045, 22.3763, 21.0886, 19.8941, 15.7723, 11.9972, 9.42244, 7.66412, 4.89337, 3.7111, 2.94016, 2.82517]",0.16516436187828154,0.6,0
25.088,-0.0261055,-0.623388,114.271,"[12.1805, 12.6065, 16.9232, 27.8496, 111.358, 94.8448, 62.1979, 31.4866, 22.6569, 21.1866, 19.9012, 15.7692, 11.9953, 9.42138, 7.66359, 4.8934, 3.7113, 2.94046, 2.82551]",0.1660114239073326,0.6,0
25.154,-0.0247231,-0.622971,114.317,"[12.1769, 12.6085, 16.9465, 27.1862, 113.262, 98.0675, 75.5017, 34.2672, 23.2285, 21.5112, 20.036, 15.7084, 11.9559, 9.39659, 7.64803, 4.88962, 3.71114, 2.94256, 2.82854]",0.16625881266229603,0.6,0
25.22,-0.0251187,-0.62237,114.346,"[12.1725, 12.6023, 16.9316, 26.3664, 115.205, 101.157, 82.285, 39.8017, 24.6191, 22.4899, 20.7055, 15.7565, 11.9837, 9.41834, 7.66529, 4.89964, 3.71816, 2.94757, 2.83308]",0.17049232852890045,0.6,0
25.286,-0.0266663,-0.621661,114.364,"[12.1678, 12.5909, 16.8886, 25.4695, 60.1038, 104.031, 87.3984, 51.5481, 27.3082, 24.4503, 22.1399, 16.1061, 12.0552, 9.47027, 7.70379, 4.91855, 3.72977, 2.95437, 2.8385]",0.16899269461915745,0.6,0
25.352,-0.0272226,-0.620697,114.4,"[12.1608, 12.5813, 16.8031, 24.617, 52.7326, 106.393, 91.2979, 68.9605, 31.9565, 27.7662, 24.554, 16.8252, 12.1357, 9.5035, 7.73033, 4.93419, 3.74084, 2.96235, 2.84579]",0.16378293082057743,0.6,0
25.418,-0.0281446,-0.619819,114.481,"[12.1546, 12.571, 16.6396, 23.7398, 46.9958, 108.521, 94.6401, 76.3087, 41.3769, 34.1065, 29.0167, 18.2103, 12.4859, 9.55504, 7.76156, 4.95121, 3.7522, 2.96998, 2.85244]",0.16162657292373714,0.6,0
25.484,-0.0268846,-0.618916,114.511,"[12.1473, 12.5686, 16.4452, 22.9374, 42.7081, 63.2551, 97.1572, 80.9235, 60.159, 46.4231, 36.9429, 20.3746, 13.1153, 9.72454, 7.77386, 4.95417, 3.75709, 2.97596, 2.85912]",0.15834055577312278,0.6,0
25.55,-0.027252,-0.618048,114.801,"[12.1409, 12.5605, 16.1623, 22.0537, 38.8726, 53.4032, 99.6015, 84.9209, 69.4055, 64.0891, 56.3485, 24.5211, 14.3759, 10.2238, 7.97978, 4.96739, 3.76664, 2.98304, 2.86566]",0.16199006033903826,1,0
25.616,-0.0264001,-0.617438,115.282,"[12.136, 12.5402, 15.8409, 21.196, 35.6959, 47.3195, 101.572, 88.0509, 74.712, 70.7205, 66.2249, 32.0847, 16.3918, 11.0644, 8.39865, 5.02887, 3.77237, 2.98708, 2.87017]",0.1604733898171991,1,0
25.682,-0.0286868,-0.616867,115.644,"[12.1317, 12.4636, 15.4642, 20.318, 32.8781, 42.3385, 103.297, 90.7292, 78.7944, 75.4087, 71.7806, 49.0809, 19.7723, 12.439, 9.12435, 5.22602, 3.84521, 2.99915, 2.87468]",0.16294107173759864,1,0
25.748,-0.0654533,-0.610317,116.007,"[12.1033, 12.314, 14.976, 19.2952, 29.9873, 37.5724, 50.9434, 93.7586, 82.973, 80.0049, 76.8951, 62.1456, 26.8467, 14.9811, 10.4444, 5.63375, 4.04592, 3.08642, 2.92889]",0.15543387957023438,1,0
25.814,-0.0864322,-0.594889,116.482,"[12.0065, 12.148, 14.611, 18.6276, 28.3544, 35.0539, 46.3607, 94.2413, 84.0578, 81.2916, 78.4173, 65.3893, 34.5317, 17.4147, 11.7028, 6.0679, 4.29327, 3.23235, 3.04972]",0.03578247526647865,1,0
25.88,-0.0860989,-0.574522,117.008,"[11.8528, 11.9936, 14.4278, 18.397, 28.0124, 34.6381, 45.8558, 91.7472, 81.7388, 79.035, 76.2336, 63.6815, 36.1315, 18.2559, 12.2759, 6.3693, 4.50762, 3.39444, 3.20295]",-0.03716663744612822,1,0
25.946,-0.0756991,-0.553161,117.583,"[11.6822, 11.8534, 14.3375, 18.3767, 28.2663, 35.1789, 48.1676, 87.896, 77.9106, 75.2223, 72.4406, 60.0185, 33.9636, 18.1123, 12.4134, 6.57137, 4.68556, 3.55166, 3.36092]",-0.04425251059547772,1,0
26.012,-0.0677898,-0.532668,118.132,"[11.5215, 11.7148, 14.2296, 18.3115, 28.3906, 35.5163, 95.4475, 84.38, 74.4824, 71.8297, 69.0906, 56.9432, 32.8982, 18.1799, 12.6269, 6.78248, 4.86302, 3.70438, 3.51306]",-0.01969331905213803,1,0
26.078,-0.064162,-0.513126,118.62,"[11.3718, 11.5737, 14.0855, 18.1599, 28.2604, 35.4395, 92.4037, 81.4338, 71.7061, 69.1143, 66.4462, 54.7483, 33.1517, 18.5969, 12.9919, 7.02393, 5.04879, 3.85453, 3.65909]",-0.002714435224205114,1,0
26.144,-0.0636311,-0.494216,119.214,"[11.2293, 11.4303, 13.9149, 17.9448, 27.941, 35.0517, 89.704, 78.8837, 69.3766, 66.8607, 64.28, 53.1174, 34.275, 19.2681, 13.472, 7.29037, 5.24222, 4.00351, 3.80107]",0.0010164108267696759,1,0
26.21,-0.0629325,-0.475726,119.749,"[11.0899, 11.2905, 13.7498, 17.7383, 27.6394, 34.6925, 86.9601, 76.2936, 67.01, 64.5703, 62.0765, 51.4298, 34.9877, 19.9032, 13.9313, 7.54823, 5.43024, 4.14889, 3.93985]",-0.004857681987480655,1,0
26.276,-0.0609446,-0.457652,120.236,"[10.9527, 11.1567, 13.6014, 17.5648, 27.4257, 34.6531, 84.0433, 73.5246, 64.4586, 62.0927, 59.6828, 49.5214, 34.7601, 20.3883, 14.3149, 7.78312, 5.60685, 4.28906, 4.07518]",-0.010029969122600874,1,0
26.342,-0.0580795,-0.44011,120.541,"[10.8191, 11.0289, 13.4663, 17.4162, 27.2755, 35.1707, 81.0056, 70.6376, 61.7919, 59.5003, 57.1744, 47.4864, 34.0853, 20.7558, 14.6365, 7.99751, 5.77253, 4.42357, 4.20627]",-0.010931886895153703,0.65,0
26.408,-0.0554724,-0.423262,120.726,"[10.6909, 10.9058, 13.3347, 17.2695, 27.1205, 36.5927, 77.9816, 67.7785, 59.166, 56.9517, 54.7127, 45.5002, 33.2852, 21.1139, 14.9469, 8.20353, 5.93166, 4.55276, 4.3322]",-0.00882879034610251,0.6,0
26.474,-0.0534694,-0.407049,120.902,"[10.568, 10.7861, 13.2026, 17.1164, 26.9643, 84.4717, 75.01, 64.988, 56.6219, 54.4879, 52.3383, 43.6011, 32.4382, 21.5018, 15.266, 8.40703, 6.08699, 4.67768, 4.4535]",-0.007269333303405429,0.6,0
26.54,-0.0514915,-0.391366,121.13,"[10.4491, 10.6703, 13.0749, 16.9685, 27.0361, 81.3985, 72.0257, 62.1967, 54.0865, 52.0345, 49.9757, 41.7077, 31.4845, 21.8659, 15.5686, 8.60211, 6.23647, 4.79832, 4.57081]",-0.007378786283144562,0.6,0
26.606,-0.0495298,-0.376208,121.287,"[10.3342, 10.5585, 12.9517, 16.826, 27.4792, 78.2993, 69.0259, 59.4023, 51.5574, 49.5894, 47.6225, 39.8173, 30.4446, 22.0343, 15.855, 8.78883, 6.38015, 4.91471, 4.68419]",-0.007356135044315787,0.6,0
26.672,-0.0477562,-0.361607,121.541,"[10.2237, 10.4505, 12.8315, 16.6856, 28.5282, 75.1908, 66.0285, 56.6235, 49.0534, 47.1708, 45.297, 37.9467, 29.3493, 21.8972, 16.1335, 8.96926, 6.51878, 5.02688, 4.79341]",-0.007175050007048767,0.6,0
26.738,-0.0460036,-0.34755,121.73,"[10.1173, 10.3466, 12.716, 16.5509, 31.0323, 72.0539, 63.0141, 53.8409, 46.5547, 44.759, 42.9789, 36.0755, 28.1913, 21.5369, 16.382, 9.14138, 6.65155, 5.1347, 4.89856]",-0.007369905865693416,0.6,0
